inventory_id,product_id,stock_quantity,last_restock
7691,7691,173,2025-09-12
7692,7692,633,2025-09-12
7693,7693,372,2025-09-12
7694,7694,53,2025-09-12
7695,7695,565,2025-09-12
7696,7696,468,2025-09-12
7697,7697,655,2025-09-12
7698,7698,682,2025-09-12
7699,7699,27,2025-09-12
7700,7700,375,2025-09-12
7701,7701,677,2025-09-12
7702,7702,421,2025-09-12
7703,7703,805,2025-09-12
7704,7704,757,2025-09-12
7705,7705,197,2025-09-12
7706,7706,485,2025-09-12
7707,7707,756,2025-09-12
7708,7708,784,2025-09-12
7709,7709,270,2025-09-12
7710,7710,10,2025-09-12
7711,7711,399,2025-09-12
7712,7712,41,2025-09-12
7713,7713,16,2025-09-12
7714,7714,825,2025-09-12
7715,7715,236,2025-09-12
7716,7716,175,2025-09-12
7717,7717,209,2025-09-12
7718,7718,828,2025-09-12
7719,7719,376,2025-09-12
7720,7720,945,2025-09-12
7721,7721,158,2025-09-12
7722,7722,661,2025-09-12
7723,7723,664,2025-09-12
7724,7724,9,2025-09-12
7725,7725,645,2025-09-12
7726,7726,58,2025-09-12
7727,7727,34,2025-09-12
7728,7728,741,2025-09-12
7729,7729,493,2025-09-12
7730,7730,593,2025-09-12
7731,7731,689,2025-09-12
7732,7732,136,2025-09-12
7733,7733,284,2025-09-12
7734,7734,784,2025-09-12
7735,7735,812,2025-09-12
7736,7736,712,2025-09-12
7737,7737,322,2025-09-12
7738,7738,647,2025-09-12
7739,7739,603,2025-09-12
7740,7740,307,2025-09-12
7741,7741,154,2025-09-12
7742,7742,463,2025-09-12
7743,7743,590,2025-09-12
7744,7744,0,2025-09-12
7745,7745,31,2025-09-12
7746,7746,388,2025-09-12
7747,7747,377,2025-09-12
7748,7748,213,2025-09-12
7749,7749,130,2025-09-12
7750,7750,910,2025-09-12
7751,7751,995,2025-09-12
7752,7752,327,2025-09-12
7753,7753,594,2025-09-12
7754,7754,909,2025-09-12
7755,7755,999,2025-09-12
7756,7756,507,2025-09-12
7757,7757,534,2025-09-12
7758,7758,51,2025-09-12
7759,7759,632,2025-09-12
7760,7760,688,2025-09-12
7761,7761,143,2025-09-12
7762,7762,81,2025-09-12
7763,7763,20,2025-09-12
7764,7764,870,2025-09-12
7765,7765,947,2025-09-12
7766,7766,155,2025-09-12
7767,7767,574,2025-09-12
7768,7768,425,2025-09-12
7769,7769,372,2025-09-12
7770,7770,353,2025-09-12
7771,7771,652,2025-09-12
7772,7772,77,2025-09-12
7773,7773,262,2025-09-12
7774,7774,503,2025-09-12
7775,7775,904,2025-09-12
7776,7776,143,2025-09-12
7777,7777,934,2025-09-12
7778,7778,95,2025-09-12
7779,7779,442,2025-09-12
7780,7780,105,2025-09-12
7781,7781,859,2025-09-12
7782,7782,419,2025-09-12
7783,7783,865,2025-09-12
7784,7784,81,2025-09-12
7785,7785,722,2025-09-12
7786,7786,838,2025-09-12
7787,7787,931,2025-09-12
7788,7788,76,2025-09-12
7789,7789,447,2025-09-12
7790,7790,363,2025-09-12
7791,7791,869,2025-09-12
7792,7792,932,2025-09-12
7793,7793,737,2025-09-12
7794,7794,66,2025-09-12
7795,7795,899,2025-09-12
7796,7796,293,2025-09-12
7797,7797,788,2025-09-12
7798,7798,852,2025-09-12
7799,7799,190,2025-09-12
7800,7800,297,2025-09-12
7801,7801,941,2025-09-12
7802,7802,332,2025-09-12
7803,7803,962,2025-09-12
7804,7804,947,2025-09-12
7805,7805,514,2025-09-12
7806,7806,462,2025-09-12
7807,7807,2,2025-09-12
7808,7808,616,2025-09-12
7809,7809,91,2025-09-12
7810,7810,791,2025-09-12
7811,7811,402,2025-09-12
7812,7812,653,2025-09-12
7813,7813,986,2025-09-12
7814,7814,810,2025-09-12
7815,7815,483,2025-09-12
7816,7816,775,2025-09-12
7817,7817,700,2025-09-12
7818,7818,888,2025-09-12
7819,7819,990,2025-09-12
7820,7820,227,2025-09-12
7821,7821,23,2025-09-12
7822,7822,915,2025-09-12
7823,7823,493,2025-09-12
7824,7824,87,2025-09-12
7825,7825,357,2025-09-12
7826,7826,154,2025-09-12
7827,7827,757,2025-09-12
7828,7828,438,2025-09-12
7829,7829,871,2025-09-12
7830,7830,565,2025-09-12
7831,7831,391,2025-09-12
7832,7832,822,2025-09-12
7833,7833,458,2025-09-12
7834,7834,746,2025-09-12
7835,7835,194,2025-09-12
7836,7836,284,2025-09-12
7837,7837,339,2025-09-12
7838,7838,486,2025-09-12
7839,7839,446,2025-09-12
7840,7840,231,2025-09-12
7841,7841,511,2025-09-12
7842,7842,926,2025-09-12
7843,7843,143,2025-09-12
7844,7844,236,2025-09-12
7845,7845,498,2025-09-12
7846,7846,479,2025-09-12
7847,7847,363,2025-09-12
7848,7848,481,2025-09-12
7849,7849,955,2025-09-12
7850,7850,201,2025-09-12
7851,7851,71,2025-09-12
7852,7852,15,2025-09-12
7853,7853,36,2025-09-12
7854,7854,18,2025-09-12
7855,7855,407,2025-09-12
7856,7856,58,2025-09-12
7857,7857,889,2025-09-12
7858,7858,301,2025-09-12
7859,7859,521,2025-09-12
7860,7860,897,2025-09-12
7861,7861,405,2025-09-12
7862,7862,667,2025-09-12
7863,7863,126,2025-09-12
7864,7864,580,2025-09-12
7865,7865,96,2025-09-12
7866,7866,11,2025-09-12
7867,7867,303,2025-09-12
7868,7868,794,2025-09-12
7869,7869,397,2025-09-12
7870,7870,945,2025-09-12
7871,7871,595,2025-09-12
7872,7872,738,2025-09-12
7873,7873,796,2025-09-12
7874,7874,293,2025-09-12
7875,7875,682,2025-09-12
7876,7876,132,2025-09-12
7877,7877,209,2025-09-12
7878,7878,11,2025-09-12
7879,7879,381,2025-09-12
7880,7880,504,2025-09-12
7881,7881,605,2025-09-12
7882,7882,747,2025-09-12
7883,7883,97,2025-09-12
7884,7884,937,2025-09-12
7885,7885,571,2025-09-12
7886,7886,51,2025-09-12
7887,7887,68,2025-09-12
7888,7888,912,2025-09-12
7889,7889,184,2025-09-12
7890,7890,768,2025-09-12
7891,7891,543,2025-09-12
7892,7892,959,2025-09-12
7893,7893,656,2025-09-12
7894,7894,433,2025-09-12
7895,7895,211,2025-09-12
7896,7896,323,2025-09-12
7897,7897,311,2025-09-12
7898,7898,550,2025-09-12
7899,7899,566,2025-09-12
7900,7900,211,2025-09-12
7901,7901,368,2025-09-12
7902,7902,794,2025-09-12
7903,7903,505,2025-09-12
7904,7904,637,2025-09-12
7905,7905,873,2025-09-12
7906,7906,972,2025-09-12
7907,7907,678,2025-09-12
7908,7908,383,2025-09-12
7909,7909,752,2025-09-12
7910,7910,707,2025-09-12
7911,7911,724,2025-09-12
7912,7912,608,2025-09-12
7913,7913,204,2025-09-12
7914,7914,472,2025-09-12
7915,7915,95,2025-09-12
7916,7916,562,2025-09-12
7917,7917,885,2025-09-12
7918,7918,422,2025-09-12
7919,7919,161,2025-09-12
7920,7920,251,2025-09-12
7921,7921,337,2025-09-12
7922,7922,210,2025-09-12
7923,7923,383,2025-09-12
7924,7924,196,2025-09-12
7925,7925,621,2025-09-12
7926,7926,704,2025-09-12
7927,7927,4,2025-09-12
7928,7928,565,2025-09-12
7929,7929,228,2025-09-12
7930,7930,48,2025-09-12
7931,7931,529,2025-09-12
7932,7932,321,2025-09-12
7933,7933,876,2025-09-12
7934,7934,969,2025-09-12
7935,7935,211,2025-09-12
7936,7936,973,2025-09-12
7937,7937,119,2025-09-12
7938,7938,63,2025-09-12
7939,7939,44,2025-09-12
7940,7940,875,2025-09-12
7941,7941,153,2025-09-12
7942,7942,30,2025-09-12
7943,7943,442,2025-09-12
7944,7944,665,2025-09-12
7945,7945,11,2025-09-12
7946,7946,708,2025-09-12
7947,7947,39,2025-09-12
7948,7948,396,2025-09-12
7949,7949,363,2025-09-12
7950,7950,364,2025-09-12
7951,7951,973,2025-09-12
7952,7952,791,2025-09-12
7953,7953,402,2025-09-12
7954,7954,303,2025-09-12
7955,7955,591,2025-09-12
7956,7956,537,2025-09-12
7957,7957,181,2025-09-12
7958,7958,792,2025-09-12
7959,7959,659,2025-09-12
7960,7960,709,2025-09-12
7961,7961,415,2025-09-12
7962,7962,113,2025-09-12
7963,7963,368,2025-09-12
7964,7964,48,2025-09-12
7965,7965,614,2025-09-12
7966,7966,913,2025-09-12
7967,7967,317,2025-09-12
7968,7968,863,2025-09-12
7969,7969,422,2025-09-12
7970,7970,327,2025-09-12
7971,7971,392,2025-09-12
7972,7972,166,2025-09-12
7973,7973,486,2025-09-12
7974,7974,461,2025-09-12
7975,7975,252,2025-09-12
7976,7976,975,2025-09-12
7977,7977,145,2025-09-12
7978,7978,315,2025-09-12
7979,7979,602,2025-09-12
7980,7980,625,2025-09-12
7981,7981,741,2025-09-12
7982,7982,576,2025-09-12
7983,7983,287,2025-09-12
7984,7984,539,2025-09-12
7985,7985,858,2025-09-12
7986,7986,975,2025-09-12
7987,7987,52,2025-09-12
7988,7988,524,2025-09-12
7989,7989,532,2025-09-12
7990,7990,780,2025-09-12
7991,7991,127,2025-09-12
7992,7992,540,2025-09-12
7993,7993,459,2025-09-12
7994,7994,13,2025-09-12
7995,7995,22,2025-09-12
7996,7996,262,2025-09-12
7997,7997,550,2025-09-12
7998,7998,589,2025-09-12
7999,7999,794,2025-09-12
8000,8000,222,2025-09-12
8001,8001,831,2025-09-12
8002,8002,872,2025-09-12
8003,8003,734,2025-09-12
8004,8004,760,2025-09-12
8005,8005,567,2025-09-12
8006,8006,453,2025-09-12
8007,8007,798,2025-09-12
8008,8008,238,2025-09-12
8009,8009,711,2025-09-12
8010,8010,992,2025-09-12
8011,8011,474,2025-09-12
8012,8012,482,2025-09-12
8013,8013,179,2025-09-12
8014,8014,245,2025-09-12
8015,8015,469,2025-09-12
8016,8016,193,2025-09-12
8017,8017,589,2025-09-12
8018,8018,276,2025-09-12
8019,8019,641,2025-09-12
8020,8020,503,2025-09-12
8021,8021,33,2025-09-12
8022,8022,432,2025-09-12
8023,8023,37,2025-09-12
8024,8024,733,2025-09-12
8025,8025,315,2025-09-12
8026,8026,59,2025-09-12
8027,8027,356,2025-09-12
8028,8028,99,2025-09-12
8029,8029,423,2025-09-12
8030,8030,116,2025-09-12
8031,8031,911,2025-09-12
8032,8032,63,2025-09-12
8033,8033,821,2025-09-12
8034,8034,503,2025-09-12
8035,8035,791,2025-09-12
8036,8036,884,2025-09-12
8037,8037,734,2025-09-12
8038,8038,871,2025-09-12
8039,8039,214,2025-09-12
8040,8040,605,2025-09-12
8041,8041,240,2025-09-12
8042,8042,212,2025-09-12
8043,8043,542,2025-09-12
8044,8044,163,2025-09-12
8045,8045,457,2025-09-12
8046,8046,932,2025-09-12
8047,8047,793,2025-09-12
8048,8048,315,2025-09-12
8049,8049,732,2025-09-12
8050,8050,49,2025-09-12
8051,8051,733,2025-09-12
8052,8052,248,2025-09-12
8053,8053,146,2025-09-12
8054,8054,496,2025-09-12
8055,8055,241,2025-09-12
8056,8056,67,2025-09-12
8057,8057,503,2025-09-12
8058,8058,548,2025-09-12
8059,8059,28,2025-09-12
8060,8060,571,2025-09-12
8061,8061,60,2025-09-12
8062,8062,843,2025-09-12
8063,8063,347,2025-09-12
8064,8064,629,2025-09-12
8065,8065,537,2025-09-12
8066,8066,362,2025-09-12
8067,8067,103,2025-09-12
8068,8068,39,2025-09-12
8069,8069,910,2025-09-12
8070,8070,595,2025-09-12
8071,8071,465,2025-09-12
8072,8072,87,2025-09-12
8073,8073,804,2025-09-12
8074,8074,860,2025-09-12
8075,8075,579,2025-09-12
8076,8076,117,2025-09-12
8077,8077,708,2025-09-12
8078,8078,562,2025-09-12
8079,8079,215,2025-09-12
8080,8080,798,2025-09-12
8081,8081,756,2025-09-12
8082,8082,819,2025-09-12
8083,8083,652,2025-09-12
8084,8084,963,2025-09-12
8085,8085,936,2025-09-12
8086,8086,930,2025-09-12
8087,8087,174,2025-09-12
8088,8088,133,2025-09-12
8089,8089,681,2025-09-12
8090,8090,408,2025-09-12
8091,8091,465,2025-09-12
8092,8092,418,2025-09-12
8093,8093,150,2025-09-12
8094,8094,253,2025-09-12
8095,8095,992,2025-09-12
8096,8096,964,2025-09-12
8097,8097,739,2025-09-12
8098,8098,220,2025-09-12
8099,8099,318,2025-09-12
8100,8100,289,2025-09-12
8101,8101,23,2025-09-12
8102,8102,257,2025-09-12
8103,8103,248,2025-09-12
8104,8104,812,2025-09-12
8105,8105,923,2025-09-12
8106,8106,25,2025-09-12
8107,8107,813,2025-09-12
8108,8108,42,2025-09-12
8109,8109,390,2025-09-12
8110,8110,797,2025-09-12
8111,8111,398,2025-09-12
8112,8112,235,2025-09-12
8113,8113,338,2025-09-12
8114,8114,789,2025-09-12
8115,8115,839,2025-09-12
8116,8116,813,2025-09-12
8117,8117,32,2025-09-12
8118,8118,299,2025-09-12
8119,8119,136,2025-09-12
8120,8120,831,2025-09-12
8121,8121,62,2025-09-12
8122,8122,16,2025-09-12
8123,8123,96,2025-09-12
8124,8124,645,2025-09-12
8125,8125,797,2025-09-12
8126,8126,725,2025-09-12
8127,8127,644,2025-09-12
8128,8128,939,2025-09-12
8129,8129,143,2025-09-12
8130,8130,739,2025-09-12
8131,8131,572,2025-09-12
8132,8132,393,2025-09-12
8133,8133,578,2025-09-12
8134,8134,55,2025-09-12
8135,8135,118,2025-09-12
8136,8136,758,2025-09-12
8137,8137,486,2025-09-12
8138,8138,592,2025-09-12
8139,8139,250,2025-09-12
8140,8140,22,2025-09-12
8141,8141,763,2025-09-12
8142,8142,546,2025-09-12
8143,8143,942,2025-09-12
8144,8144,669,2025-09-12
8145,8145,471,2025-09-12
8146,8146,506,2025-09-12
8147,8147,475,2025-09-12
8148,8148,355,2025-09-12
8149,8149,710,2025-09-12
8150,8150,444,2025-09-12
8151,8151,798,2025-09-12
8152,8152,538,2025-09-12
8153,8153,840,2025-09-12
8154,8154,105,2025-09-12
8155,8155,168,2025-09-12
8156,8156,135,2025-09-12
8157,8157,628,2025-09-12
8158,8158,268,2025-09-12
8159,8159,795,2025-09-12
8160,8160,918,2025-09-12
8161,8161,712,2025-09-12
8162,8162,212,2025-09-12
8163,8163,586,2025-09-12
8164,8164,412,2025-09-12
8165,8165,547,2025-09-12
8166,8166,148,2025-09-12
8167,8167,431,2025-09-12
8168,8168,789,2025-09-12
8169,8169,717,2025-09-12
8170,8170,765,2025-09-12
8171,8171,707,2025-09-12
8172,8172,395,2025-09-12
8173,8173,430,2025-09-12
8174,8174,685,2025-09-12
8175,8175,530,2025-09-12
8176,8176,474,2025-09-12
8177,8177,924,2025-09-12
8178,8178,593,2025-09-12
8179,8179,799,2025-09-12
8180,8180,764,2025-09-12
8181,8181,91,2025-09-12
8182,8182,796,2025-09-12
8183,8183,575,2025-09-12
8184,8184,269,2025-09-12
8185,8185,643,2025-09-12
8186,8186,532,2025-09-12
8187,8187,35,2025-09-12
8188,8188,483,2025-09-12
8189,8189,681,2025-09-12
8190,8190,226,2025-09-12
8191,8191,527,2025-09-12
8192,8192,28,2025-09-12
8193,8193,781,2025-09-12
8194,8194,86,2025-09-12
8195,8195,433,2025-09-12
8196,8196,308,2025-09-12
8197,8197,441,2025-09-12
8198,8198,964,2025-09-12
8199,8199,546,2025-09-12
8200,8200,779,2025-09-12
8201,8201,969,2025-09-12
8202,8202,685,2025-09-12
8203,8203,118,2025-09-12
8204,8204,623,2025-09-12
8205,8205,236,2025-09-12
8206,8206,486,2025-09-12
8207,8207,137,2025-09-12
8208,8208,529,2025-09-12
8209,8209,267,2025-09-12
8210,8210,32,2025-09-12
8211,8211,376,2025-09-12
8212,8212,263,2025-09-12
8213,8213,123,2025-09-12
8214,8214,888,2025-09-12
8215,8215,124,2025-09-12
8216,8216,814,2025-09-12
8217,8217,809,2025-09-12
8218,8218,648,2025-09-12
8219,8219,639,2025-09-12
8220,8220,894,2025-09-12
8221,8221,900,2025-09-12
8222,8222,17,2025-09-12
8223,8223,981,2025-09-12
8224,8224,83,2025-09-12
8225,8225,957,2025-09-12
8226,8226,956,2025-09-12
8227,8227,823,2025-09-12
8228,8228,501,2025-09-12
8229,8229,164,2025-09-12
8230,8230,145,2025-09-12
8231,8231,891,2025-09-12
8232,8232,698,2025-09-12
8233,8233,235,2025-09-12
8234,8234,884,2025-09-12
8235,8235,36,2025-09-12
8236,8236,926,2025-09-12
8237,8237,261,2025-09-12
8238,8238,126,2025-09-12
8239,8239,145,2025-09-12
8240,8240,28,2025-09-12
8241,8241,917,2025-09-12
8242,8242,458,2025-09-12
8243,8243,387,2025-09-12
8244,8244,117,2025-09-12
8245,8245,996,2025-09-12
8246,8246,579,2025-09-12
8247,8247,368,2025-09-12
8248,8248,469,2025-09-12
8249,8249,150,2025-09-12
8250,8250,697,2025-09-12
8251,8251,661,2025-09-12
8252,8252,81,2025-09-12
8253,8253,240,2025-09-12
8254,8254,383,2025-09-12
8255,8255,234,2025-09-12
8256,8256,422,2025-09-12
8257,8257,985,2025-09-12
8258,8258,914,2025-09-12
8259,8259,556,2025-09-12
8260,8260,564,2025-09-12
8261,8261,795,2025-09-12
8262,8262,633,2025-09-12
8263,8263,210,2025-09-12
8264,8264,754,2025-09-12
8265,8265,819,2025-09-12
8266,8266,947,2025-09-12
8267,8267,90,2025-09-12
8268,8268,881,2025-09-12
8269,8269,637,2025-09-12
8270,8270,435,2025-09-12
8271,8271,384,2025-09-12
8272,8272,649,2025-09-12
8273,8273,899,2025-09-12
8274,8274,505,2025-09-12
8275,8275,888,2025-09-12
8276,8276,561,2025-09-12
8277,8277,563,2025-09-12
8278,8278,448,2025-09-12
8279,8279,749,2025-09-12
8280,8280,892,2025-09-12
8281,8281,115,2025-09-12
8282,8282,191,2025-09-12
8283,8283,241,2025-09-12
8284,8284,551,2025-09-12
8285,8285,984,2025-09-12
8286,8286,603,2025-09-12
8287,8287,400,2025-09-12
8288,8288,165,2025-09-12
8289,8289,69,2025-09-12
8290,8290,295,2025-09-12
8291,8291,660,2025-09-12
8292,8292,684,2025-09-12
8293,8293,215,2025-09-12
8294,8294,450,2025-09-12
8295,8295,953,2025-09-12
8296,8296,557,2025-09-12
8297,8297,461,2025-09-12
8298,8298,789,2025-09-12
8299,8299,913,2025-09-12
8300,8300,326,2025-09-12
8301,8301,971,2025-09-12
8302,8302,271,2025-09-12
8303,8303,494,2025-09-12
8304,8304,284,2025-09-12
8305,8305,266,2025-09-12
8306,8306,720,2025-09-12
8307,8307,373,2025-09-12
8308,8308,460,2025-09-12
8309,8309,650,2025-09-12
8310,8310,567,2025-09-12
8311,8311,18,2025-09-12
8312,8312,319,2025-09-12
8313,8313,961,2025-09-12
8314,8314,317,2025-09-12
8315,8315,805,2025-09-12
8316,8316,306,2025-09-12
8317,8317,733,2025-09-12
8318,8318,421,2025-09-12
8319,8319,346,2025-09-12
8320,8320,304,2025-09-12
8321,8321,672,2025-09-12
8322,8322,895,2025-09-12
8323,8323,950,2025-09-12
8324,8324,919,2025-09-12
8325,8325,771,2025-09-12
8326,8326,997,2025-09-12
8327,8327,449,2025-09-12
8328,8328,815,2025-09-12
8329,8329,983,2025-09-12
8330,8330,582,2025-09-12
8331,8331,632,2025-09-12
8332,8332,535,2025-09-12
8333,8333,361,2025-09-12
8334,8334,795,2025-09-12
8335,8335,462,2025-09-12
8336,8336,470,2025-09-12
8337,8337,794,2025-09-12
8338,8338,796,2025-09-12
8339,8339,537,2025-09-12
8340,8340,777,2025-09-12
8341,8341,223,2025-09-12
8342,8342,82,2025-09-12
8343,8343,685,2025-09-12
8344,8344,280,2025-09-12
8345,8345,901,2025-09-12
8346,8346,5,2025-09-12
8347,8347,157,2025-09-12
8348,8348,501,2025-09-12
8349,8349,785,2025-09-12
8350,8350,699,2025-09-12
8351,8351,47,2025-09-12
8352,8352,625,2025-09-12
8353,8353,97,2025-09-12
8354,8354,134,2025-09-12
8355,8355,324,2025-09-12
8356,8356,316,2025-09-12
8357,8357,331,2025-09-12
8358,8358,817,2025-09-12
8359,8359,982,2025-09-12
8360,8360,905,2025-09-12
8361,8361,561,2025-09-12
8362,8362,888,2025-09-12
8363,8363,175,2025-09-12
8364,8364,562,2025-09-12
8365,8365,235,2025-09-12
8366,8366,991,2025-09-12
8367,8367,350,2025-09-12
8368,8368,477,2025-09-12
8369,8369,215,2025-09-12
8370,8370,130,2025-09-12
8371,8371,19,2025-09-12
8372,8372,837,2025-09-12
8373,8373,546,2025-09-12
8374,8374,565,2025-09-12
8375,8375,665,2025-09-12
8376,8376,586,2025-09-12
8377,8377,350,2025-09-12
8378,8378,629,2025-09-12
8379,8379,595,2025-09-12
8380,8380,878,2025-09-12
8381,8381,501,2025-09-12
8382,8382,830,2025-09-12
8383,8383,874,2025-09-12
8384,8384,659,2025-09-12
8385,8385,403,2025-09-12
8386,8386,336,2025-09-12
8387,8387,0,2025-09-12
8388,8388,10,2025-09-12
8389,8389,737,2025-09-12
8390,8390,764,2025-09-12
8391,8391,320,2025-09-12
8392,8392,118,2025-09-12
8393,8393,590,2025-09-12
8394,8394,222,2025-09-12
8395,8395,960,2025-09-12
8396,8396,618,2025-09-12
8397,8397,222,2025-09-12
8398,8398,459,2025-09-12
8399,8399,390,2025-09-12
8400,8400,620,2025-09-12
8401,8401,761,2025-09-12
8402,8402,560,2025-09-12
8403,8403,370,2025-09-12
8404,8404,79,2025-09-12
8405,8405,227,2025-09-12
8406,8406,491,2025-09-12
8407,8407,470,2025-09-12
8408,8408,61,2025-09-12
8409,8409,587,2025-09-12
8410,8410,72,2025-09-12
8411,8411,133,2025-09-12
8412,8412,243,2025-09-12
8413,8413,910,2025-09-12
8414,8414,829,2025-09-12
8415,8415,589,2025-09-12
8416,8416,196,2025-09-12
8417,8417,68,2025-09-12
8418,8418,683,2025-09-12
8419,8419,563,2025-09-12
8420,8420,816,2025-09-12
8421,8421,228,2025-09-12
8422,8422,51,2025-09-12
8423,8423,947,2025-09-12
8424,8424,525,2025-09-12
8425,8425,472,2025-09-12
8426,8426,545,2025-09-12
8427,8427,809,2025-09-12
8428,8428,710,2025-09-12
8429,8429,786,2025-09-12
8430,8430,682,2025-09-12
8431,8431,846,2025-09-12
8432,8432,634,2025-09-12
8433,8433,670,2025-09-12
8434,8434,525,2025-09-12
8435,8435,641,2025-09-12
8436,8436,162,2025-09-12
8437,8437,863,2025-09-12
8438,8438,624,2025-09-12
8439,8439,603,2025-09-12
8440,8440,37,2025-09-12
8441,8441,594,2025-09-12
8442,8442,233,2025-09-12
8443,8443,913,2025-09-12
8444,8444,263,2025-09-12
8445,8445,229,2025-09-12
8446,8446,792,2025-09-12
8447,8447,252,2025-09-12
8448,8448,731,2025-09-12
8449,8449,405,2025-09-12
8450,8450,188,2025-09-12
8451,8451,928,2025-09-12
8452,8452,916,2025-09-12
8453,8453,631,2025-09-12
8454,8454,167,2025-09-12
8455,8455,309,2025-09-12
8456,8456,176,2025-09-12
8457,8457,845,2025-09-12
8458,8458,921,2025-09-12
8459,8459,184,2025-09-12
8460,8460,605,2025-09-12
8461,8461,581,2025-09-12
8462,8462,81,2025-09-12
8463,8463,442,2025-09-12
8464,8464,531,2025-09-12
8465,8465,525,2025-09-12
8466,8466,155,2025-09-12
8467,8467,580,2025-09-12
8468,8468,416,2025-09-12
8469,8469,243,2025-09-12
8470,8470,247,2025-09-12
8471,8471,547,2025-09-12
8472,8472,90,2025-09-12
8473,8473,301,2025-09-12
8474,8474,124,2025-09-12
8475,8475,72,2025-09-12
8476,8476,935,2025-09-12
8477,8477,176,2025-09-12
8478,8478,201,2025-09-12
8479,8479,69,2025-09-12
8480,8480,486,2025-09-12
8481,8481,576,2025-09-12
8482,8482,95,2025-09-12
8483,8483,256,2025-09-12
8484,8484,391,2025-09-12
8485,8485,790,2025-09-12
8486,8486,29,2025-09-12
8487,8487,347,2025-09-12
8488,8488,681,2025-09-12
8489,8489,247,2025-09-12
8490,8490,206,2025-09-12
8491,8491,645,2025-09-12
8492,8492,24,2025-09-12
8493,8493,369,2025-09-12
8494,8494,911,2025-09-12
8495,8495,324,2025-09-12
8496,8496,324,2025-09-12
8497,8497,672,2025-09-12
8498,8498,168,2025-09-12
8499,8499,317,2025-09-12
8500,8500,304,2025-09-12
8501,8501,983,2025-09-12
8502,8502,551,2025-09-12
8503,8503,796,2025-09-12
8504,8504,665,2025-09-12
8505,8505,897,2025-09-12
8506,8506,447,2025-09-12
8507,8507,335,2025-09-12
8508,8508,835,2025-09-12
8509,8509,776,2025-09-12
8510,8510,990,2025-09-12
8511,8511,762,2025-09-12
8512,8512,98,2025-09-12
8513,8513,660,2025-09-12
8514,8514,7,2025-09-12
8515,8515,417,2025-09-12
8516,8516,820,2025-09-12
8517,8517,437,2025-09-12
8518,8518,424,2025-09-12
8519,8519,400,2025-09-12
8520,8520,477,2025-09-12
8521,8521,717,2025-09-12
8522,8522,47,2025-09-12
8523,8523,851,2025-09-12
8524,8524,35,2025-09-12
8525,8525,225,2025-09-12
8526,8526,84,2025-09-12
8527,8527,898,2025-09-12
8528,8528,42,2025-09-12
8529,8529,399,2025-09-12
8530,8530,13,2025-09-12
8531,8531,614,2025-09-12
8532,8532,763,2025-09-12
8533,8533,639,2025-09-12
8534,8534,898,2025-09-12
8535,8535,853,2025-09-12
8536,8536,133,2025-09-12
8537,8537,86,2025-09-12
8538,8538,338,2025-09-12
8539,8539,325,2025-09-12
8540,8540,446,2025-09-12
8541,8541,671,2025-09-12
8542,8542,388,2025-09-12
8543,8543,958,2025-09-12
8544,8544,534,2025-09-12
8545,8545,813,2025-09-12
8546,8546,998,2025-09-12
8547,8547,193,2025-09-12
8548,8548,363,2025-09-12
8549,8549,510,2025-09-12
8550,8550,72,2025-09-12
8551,8551,709,2025-09-12
8552,8552,761,2025-09-12
8553,8553,131,2025-09-12
8554,8554,557,2025-09-12
8555,8555,243,2025-09-12
8556,8556,612,2025-09-12
8557,8557,212,2025-09-12
8558,8558,468,2025-09-12
8559,8559,654,2025-09-12
8560,8560,892,2025-09-12
8561,8561,738,2025-09-12
8562,8562,898,2025-09-12
8563,8563,199,2025-09-12
8564,8564,389,2025-09-12
8565,8565,766,2025-09-12
8566,8566,88,2025-09-12
8567,8567,863,2025-09-12
8568,8568,187,2025-09-12
8569,8569,155,2025-09-12
8570,8570,95,2025-09-12
8571,8571,430,2025-09-12
8572,8572,357,2025-09-12
8573,8573,936,2025-09-12
8574,8574,351,2025-09-12
8575,8575,88,2025-09-12
8576,8576,596,2025-09-12
8577,8577,704,2025-09-12
8578,8578,193,2025-09-12
8579,8579,753,2025-09-12
8580,8580,831,2025-09-12
8581,8581,969,2025-09-12
8582,8582,251,2025-09-12
8583,8583,419,2025-09-12
8584,8584,440,2025-09-12
8585,8585,803,2025-09-12
8586,8586,295,2025-09-12
8587,8587,315,2025-09-12
8588,8588,39,2025-09-12
8589,8589,247,2025-09-12
8590,8590,979,2025-09-12
8591,8591,306,2025-09-12
8592,8592,293,2025-09-12
8593,8593,630,2025-09-12
8594,8594,164,2025-09-12
8595,8595,820,2025-09-12
8596,8596,83,2025-09-12
8597,8597,99,2025-09-12
8598,8598,511,2025-09-12
8599,8599,432,2025-09-12
8600,8600,410,2025-09-12
8601,8601,295,2025-09-12
8602,8602,1,2025-09-12
8603,8603,500,2025-09-12
8604,8604,52,2025-09-12
8605,8605,949,2025-09-12
8606,8606,335,2025-09-12
8607,8607,519,2025-09-12
8608,8608,297,2025-09-12
8609,8609,569,2025-09-12
8610,8610,421,2025-09-12
8611,8611,430,2025-09-12
8612,8612,586,2025-09-12
8613,8613,220,2025-09-12
8614,8614,773,2025-09-12
8615,8615,344,2025-09-12
8616,8616,720,2025-09-12
8617,8617,536,2025-09-12
8618,8618,678,2025-09-12
8619,8619,651,2025-09-12
8620,8620,243,2025-09-12
8621,8621,323,2025-09-12
