payment_id,order_id,payment_method,payment_date,amount
79370,47033,Debit Card,2024-09-11,2589.78
79371,77694,Debit Card,2024-05-18,3207.77
79372,30236,Debit Card,2024-06-05,2634.13
79373,80001,Bank Transfer,2025-03-21,2975.8
79374,75402,UPI,2024-12-12,4804.14
79375,55626,Cash,2024-11-05,1208.41
79376,60652,UPI,2025-06-15,735.82
79377,70379,Bank Transfer,2024-03-04,1215.61
79378,72649,Bank Transfer,2025-03-12,4366.39
79379,76868,Credit Card,2025-04-09,2640.37
79380,29621,UPI,2025-05-07,4113.78
79381,79744,Credit Card,2024-07-29,1056.19
79382,46580,Bank Transfer,2025-09-06,4452.51
79383,81205,Debit Card,2024-06-13,1453.8
79384,96925,Credit Card,2024-04-10,4661.16
79385,26533,UPI,2025-07-14,4910.74
79386,90818,Bank Transfer,2023-10-14,4329.68
79387,81693,Debit Card,2023-11-28,2748.99
79388,99100,Cash,2024-01-26,1611.07
79389,87894,Credit Card,2025-08-23,673.23
79390,95504,UPI,2025-08-06,3029.12
79391,54730,Bank Transfer,2024-03-18,3736.57
79392,32042,Debit Card,2024-12-05,4157.05
79393,15225,Debit Card,2024-06-11,721.92
79394,88652,Cash,2025-01-21,1955.16
79395,14310,Debit Card,2025-02-10,4889.87
79396,10681,Debit Card,2025-07-29,2510.99
79397,64982,Credit Card,2025-01-17,1615.36
79398,82437,Credit Card,2025-05-03,3938.89
79399,27395,UPI,2024-10-21,689.28
79400,6401,Credit Card,2024-08-31,4620.29
79401,82403,Debit Card,2024-04-04,4271.9
79402,31153,Bank Transfer,2025-09-11,505.14
79403,82591,Debit Card,2024-05-03,4999.3
79404,2734,UPI,2025-08-11,2855.54
79405,37310,Debit Card,2024-03-11,2265.15
79406,34813,Bank Transfer,2025-09-06,1831.16
79407,87417,Bank Transfer,2025-01-05,4624.98
79408,95104,Cash,2025-09-11,4410.73
79409,32126,Cash,2025-04-19,917.77
79410,59299,UPI,2023-12-26,3410.34
79411,27030,UPI,2025-01-14,3768.64
79412,10258,Credit Card,2024-04-27,3542.58
79413,24936,Cash,2024-02-12,2615.09
79414,14473,Cash,2024-01-22,4214.34
79415,51396,Cash,2024-07-13,2470.4
79416,39299,Credit Card,2025-08-31,1363.61
79417,72036,Debit Card,2025-03-18,3169.7
79418,75200,Cash,2024-04-09,4620.35
79419,90826,UPI,2025-06-15,2757.13
79420,39318,Credit Card,2024-03-23,4460.78
79421,20308,Credit Card,2025-08-25,1669.1
79422,27095,UPI,2025-01-04,1381.56
79423,74606,Debit Card,2024-05-13,1004.74
79424,54627,Bank Transfer,2025-03-11,3119.9
79425,7385,Debit Card,2024-07-28,4493.14
79426,88462,Bank Transfer,2025-06-23,689.51
79427,44541,UPI,2025-04-13,1600.06
79428,55871,Credit Card,2024-01-13,208.24
79429,6123,Bank Transfer,2023-11-22,3688.29
79430,77140,Debit Card,2024-12-21,993.55
79431,3551,Credit Card,2024-02-04,3502.93
79432,3537,Bank Transfer,2025-01-06,4296.18
79433,19904,Credit Card,2024-03-17,3456.43
79434,35980,Credit Card,2024-10-26,3831.94
79435,46317,UPI,2025-08-24,2122.11
79436,81326,Debit Card,2024-06-18,524.46
79437,45216,Debit Card,2025-09-05,2396.8
79438,86920,Bank Transfer,2023-10-13,1937.59
79439,2429,Bank Transfer,2025-08-17,3198.58
79440,34758,Bank Transfer,2024-10-28,4828.68
79441,19926,Cash,2024-08-19,1128.77
79442,94986,Credit Card,2024-04-27,1037.16
79443,73839,UPI,2024-02-20,2547.1
79444,98385,UPI,2024-08-11,3962.35
79445,81097,Bank Transfer,2024-03-18,1956.47
79446,29829,Credit Card,2024-01-03,4357.96
79447,47085,Bank Transfer,2025-02-20,4643.2
79448,23951,Bank Transfer,2024-07-25,3219.79
79449,3420,Cash,2025-08-08,1291.77
79450,24741,Bank Transfer,2024-07-26,4393.96
79451,15704,Debit Card,2024-06-11,1047.01
79452,22650,Debit Card,2024-11-18,2849.08
79453,93655,Credit Card,2025-01-11,2498.37
79454,72793,Cash,2023-10-08,2841.22
79455,74903,Cash,2025-04-02,1411.89
79456,72326,UPI,2025-02-05,4597.27
79457,61147,Cash,2024-01-09,1801.69
79458,40053,Credit Card,2023-11-10,4319.52
79459,84257,Credit Card,2024-03-13,1855.16
79460,52956,UPI,2024-11-24,2878.05
79461,96602,Debit Card,2025-09-03,4247.78
79462,64370,UPI,2025-06-04,2264.49
79463,80471,Cash,2024-07-27,3785.44
79464,10239,UPI,2024-02-19,4611.64
79465,93335,UPI,2024-10-19,4980.47
79466,57763,Debit Card,2025-06-06,2768.78
79467,60658,Bank Transfer,2025-05-16,1170.75
79468,87601,Cash,2024-02-20,4333.16
79469,94934,UPI,2024-09-22,3916.35
79470,36356,Debit Card,2023-11-28,4926.81
79471,56029,Cash,2025-05-09,445.09
79472,87434,Bank Transfer,2024-06-03,2170.09
79473,29120,Credit Card,2023-12-19,3427.55
79474,54368,Bank Transfer,2024-06-21,2967.64
79475,67232,Credit Card,2025-06-26,619.17
79476,67853,Cash,2024-06-14,727.77
79477,58134,UPI,2024-11-29,279.08
79478,37108,Cash,2023-09-27,2327.43
79479,69404,Cash,2024-08-18,281.82
79480,88372,Debit Card,2025-05-30,1536.85
79481,3547,Bank Transfer,2024-05-13,1652.91
79482,97564,UPI,2025-06-28,2400.23
79483,20699,Cash,2024-03-12,2955.96
79484,16269,Debit Card,2023-09-17,3163.11
79485,59597,UPI,2025-01-28,4588.56
79486,3845,Debit Card,2024-12-28,4117.02
79487,38192,Bank Transfer,2024-08-09,4592.72
79488,16670,Credit Card,2024-02-24,4058.3
79489,40925,UPI,2024-09-26,236.95
79490,90646,Credit Card,2025-02-08,1281.25
79491,56640,Debit Card,2025-05-25,3033.75
79492,58183,Credit Card,2025-01-19,3907.91
79493,61473,Debit Card,2024-07-08,163.78
79494,29947,UPI,2024-09-09,4304.06
79495,50184,Cash,2025-03-18,1849.15
79496,11833,Credit Card,2024-07-20,3444.12
79497,13772,Credit Card,2023-12-26,569.41
79498,68339,Bank Transfer,2024-10-19,1076.36
79499,48584,Debit Card,2023-11-18,4776.25
79500,83730,UPI,2025-03-01,95.0
79501,27806,UPI,2024-09-07,3857.72
79502,64695,UPI,2025-02-09,4431.05
79503,68953,Cash,2023-10-08,1026.18
79504,1835,UPI,2024-10-02,2702.81
79505,29321,Cash,2024-05-20,4083.14
79506,83210,Credit Card,2024-06-13,263.55
79507,26921,Cash,2023-12-08,232.38
79508,27718,Credit Card,2025-01-12,2350.16
79509,74096,Credit Card,2025-03-30,2345.93
79510,67092,UPI,2025-04-01,4134.81
79511,16727,Credit Card,2025-01-26,2685.42
79512,62375,Cash,2024-10-13,1106.41
79513,99067,Debit Card,2025-08-19,2586.2
79514,1268,UPI,2023-11-19,1478.75
79515,45520,Bank Transfer,2024-03-10,1789.72
79516,99751,Bank Transfer,2025-01-29,3431.41
79517,99333,Bank Transfer,2025-04-25,4099.33
79518,21719,Cash,2025-02-24,4441.22
79519,15844,Credit Card,2024-08-10,3739.28
79520,74523,Credit Card,2023-09-20,2789.35
79521,77605,Bank Transfer,2025-01-22,4782.1
79522,60286,Bank Transfer,2025-02-24,2944.69
79523,1863,Cash,2024-04-25,4908.29
79524,40215,Debit Card,2023-12-17,2601.01
79525,24979,Credit Card,2025-04-08,2345.54
79526,72577,Cash,2025-09-12,3580.55
79527,7552,Credit Card,2024-10-25,3778.86
79528,12129,UPI,2024-05-22,4759.82
79529,65122,UPI,2025-07-08,2740.5
79530,62549,Bank Transfer,2023-09-20,3907.14
79531,33211,UPI,2025-06-22,226.82
79532,64048,UPI,2025-07-11,2944.47
79533,39844,Bank Transfer,2024-01-04,391.83
79534,2612,Cash,2024-05-13,4787.31
79535,9282,Bank Transfer,2025-05-10,4684.62
79536,8418,Debit Card,2024-05-14,464.99
79537,59860,Bank Transfer,2023-09-26,772.56
79538,96582,Cash,2024-05-20,363.1
79539,68216,Cash,2024-09-10,3776.26
79540,38123,UPI,2023-11-11,3565.09
79541,2514,UPI,2025-03-27,2370.36
79542,95600,Credit Card,2023-11-17,635.17
79543,87979,Cash,2025-06-27,874.87
79544,42672,Debit Card,2025-09-10,4647.54
79545,64639,UPI,2024-05-08,720.16
79546,24212,Cash,2025-08-31,4714.45
79547,95959,UPI,2023-12-01,4640.55
79548,97867,UPI,2025-07-29,339.1
79549,89568,Cash,2024-11-09,4623.68
79550,39294,Cash,2024-04-11,4553.32
79551,73260,UPI,2024-08-10,508.37
79552,56099,Credit Card,2023-10-18,1189.97
79553,59659,Cash,2024-09-17,3447.56
79554,36395,Cash,2024-03-13,3940.07
79555,52791,Bank Transfer,2024-08-28,363.94
79556,15423,Credit Card,2024-01-18,2945.61
79557,45482,UPI,2024-12-31,2578.89
79558,59229,Bank Transfer,2024-04-24,481.92
79559,35209,Bank Transfer,2025-02-07,4961.8
79560,64382,Cash,2024-10-18,1580.44
79561,30698,Cash,2024-05-01,2781.26
79562,87934,Bank Transfer,2025-08-18,2060.5
79563,57925,UPI,2024-07-09,2027.74
79564,34416,UPI,2024-06-20,2710.28
79565,59305,Bank Transfer,2024-03-30,1823.7
79566,26158,UPI,2024-11-04,1924.15
79567,11933,Credit Card,2025-04-17,4673.95
79568,9647,Bank Transfer,2025-02-21,3352.06
79569,33093,Cash,2024-12-09,4932.29
79570,10538,Cash,2023-12-14,3518.49
79571,62548,Debit Card,2025-03-12,2336.34
79572,21864,Debit Card,2024-05-13,1449.7
79573,73519,Debit Card,2024-09-05,700.14
79574,37434,Cash,2025-06-05,1472.4
79575,48693,UPI,2023-09-15,2629.74
79576,60592,Credit Card,2024-03-30,3233.2
79577,58814,UPI,2025-07-06,2693.53
79578,30112,Credit Card,2024-11-23,4838.7
79579,32681,Credit Card,2025-02-08,1752.62
79580,48991,Credit Card,2025-02-26,4344.64
79581,18470,UPI,2025-06-12,4445.67
79582,86581,Cash,2024-05-02,291.11
79583,85960,Bank Transfer,2025-02-28,4982.74
79584,53593,Bank Transfer,2025-04-18,614.74
79585,26818,Cash,2025-01-14,3888.89
79586,61840,Debit Card,2025-01-29,4230.89
79587,58361,Cash,2024-01-16,1322.36
79588,62095,Debit Card,2025-07-02,4499.44
79589,31463,Bank Transfer,2024-12-11,2983.26
79590,94348,Cash,2024-08-26,4525.2
79591,21731,Credit Card,2023-11-20,315.77
79592,77077,Cash,2025-05-14,2383.25
79593,63770,Bank Transfer,2024-08-14,2231.71
79594,90009,Debit Card,2024-07-02,2423.93
79595,44605,Credit Card,2024-09-24,1190.23
79596,41934,Cash,2025-06-04,1872.04
79597,51974,Credit Card,2024-10-22,3911.83
79598,5609,UPI,2025-03-12,3884.38
79599,47183,Credit Card,2025-08-19,165.14
79600,15892,Bank Transfer,2023-10-16,1987.33
79601,60785,Cash,2023-10-15,231.71
79602,72006,Cash,2024-02-27,991.93
79603,95782,Bank Transfer,2024-11-15,4821.47
79604,34250,Debit Card,2024-05-12,4071.98
79605,73199,Credit Card,2024-06-18,4556.59
79606,72882,Credit Card,2024-08-18,1622.61
79607,83621,UPI,2025-08-26,2192.1
79608,33384,UPI,2025-04-02,2724.6
79609,94928,Credit Card,2025-02-12,2313.87
79610,8095,Debit Card,2023-12-06,2953.95
79611,10427,Credit Card,2024-06-02,1525.85
79612,36658,Credit Card,2025-07-16,3040.41
79613,67673,UPI,2024-12-30,2865.11
79614,82887,UPI,2025-05-10,3101.0
79615,88653,Credit Card,2023-10-30,2549.66
79616,68088,Cash,2025-04-03,2771.16
79617,92012,Cash,2025-03-12,1838.21
79618,30898,Bank Transfer,2025-03-12,999.42
79619,48453,UPI,2025-08-29,209.32
79620,78119,Debit Card,2025-06-20,728.9
79621,8999,Bank Transfer,2023-10-25,3666.91
79622,58740,UPI,2025-08-02,1877.4
79623,56881,Debit Card,2025-03-16,700.99
79624,7526,Debit Card,2024-05-25,2681.28
79625,46598,Cash,2024-09-14,1610.83
79626,77822,UPI,2024-12-17,4815.65
79627,12201,Bank Transfer,2025-02-19,3613.52
79628,25580,UPI,2024-02-16,1713.33
79629,63081,Credit Card,2025-01-24,3515.65
79630,24398,Debit Card,2023-12-02,3666.86
79631,94437,Cash,2025-08-12,1522.79
79632,60196,Debit Card,2024-01-25,1241.4
79633,90052,Debit Card,2024-09-20,685.72
79634,28100,Credit Card,2024-12-10,3657.7
79635,34026,Bank Transfer,2025-05-19,2222.34
79636,81588,Cash,2024-12-22,990.99
79637,87774,UPI,2025-02-03,1767.24
79638,85002,Credit Card,2024-04-30,4019.87
79639,99397,UPI,2023-10-25,622.02
79640,44509,Debit Card,2025-04-20,3634.8
79641,81661,Credit Card,2024-06-02,4091.62
79642,10521,UPI,2024-07-30,1256.64
79643,34766,Debit Card,2024-05-25,176.59
79644,86038,Cash,2024-03-23,1674.61
79645,82098,Credit Card,2024-10-22,1143.93
79646,38339,Credit Card,2024-03-11,2642.87
79647,36443,UPI,2025-02-01,2346.86
79648,34384,Bank Transfer,2025-08-10,2959.41
79649,78319,Cash,2025-04-19,71.53
79650,74827,Bank Transfer,2024-02-08,348.82
79651,78524,Credit Card,2024-08-22,763.22
79652,58852,UPI,2024-09-02,444.14
79653,35691,Credit Card,2024-01-05,4257.05
79654,59301,Debit Card,2025-09-05,2173.99
79655,53750,Cash,2024-07-18,315.8
79656,88147,UPI,2024-04-08,2195.98
79657,49793,Cash,2024-08-12,4864.02
79658,39562,UPI,2023-12-21,184.87
79659,91931,Bank Transfer,2025-01-14,675.21
79660,94040,Bank Transfer,2025-06-02,3197.71
79661,52869,UPI,2023-11-16,785.56
79662,58100,Credit Card,2024-03-30,4530.74
79663,53202,Bank Transfer,2025-06-13,3153.58
79664,12456,UPI,2024-09-07,4498.98
79665,59154,UPI,2025-04-20,3940.54
79666,4181,Cash,2025-03-14,1838.23
79667,50214,UPI,2024-05-03,4059.82
79668,86737,Credit Card,2025-01-29,1470.99
79669,76722,Cash,2024-09-07,2669.52
79670,4193,Bank Transfer,2024-02-27,3946.89
79671,93302,Debit Card,2024-01-25,4960.86
79672,23238,Bank Transfer,2024-02-03,1830.19
79673,6115,Debit Card,2023-11-19,3171.87
79674,31166,Cash,2024-07-25,228.21
79675,12304,UPI,2024-09-13,4237.89
79676,47658,Debit Card,2025-07-10,3685.73
79677,93510,Bank Transfer,2025-08-25,1218.78
79678,42704,Debit Card,2023-09-14,791.45
79679,8842,Bank Transfer,2025-01-19,4180.47
79680,67765,Cash,2024-01-22,4201.57
79681,91114,Bank Transfer,2023-10-04,3179.11
79682,51663,Cash,2024-09-19,2075.31
79683,1165,Cash,2024-08-19,95.24
79684,40220,Cash,2024-06-11,2363.28
79685,45415,Cash,2025-03-03,1719.84
79686,74512,UPI,2025-01-30,1880.06
79687,99434,Debit Card,2024-01-18,2715.6
79688,29419,UPI,2024-05-29,2547.83
79689,4961,Debit Card,2024-10-11,4240.1
79690,35418,Debit Card,2025-01-04,2247.44
79691,94098,Debit Card,2025-01-01,4445.49
79692,63854,Cash,2024-01-23,1718.0
79693,11550,Credit Card,2024-07-26,3100.44
79694,12588,Credit Card,2025-05-25,4348.78
79695,7857,Credit Card,2025-05-16,1158.22
79696,81078,Debit Card,2024-10-17,4779.2
79697,97591,Credit Card,2024-05-18,3763.03
79698,38975,Debit Card,2024-03-13,4705.73
79699,2046,UPI,2024-04-26,2297.16
79700,40017,Cash,2025-08-11,424.17
79701,91056,Cash,2025-07-28,4808.59
79702,80010,Cash,2024-05-15,1775.72
79703,13009,UPI,2024-04-18,4493.62
79704,36907,Credit Card,2024-01-11,4449.94
79705,18342,Bank Transfer,2025-07-17,1107.17
79706,50734,Bank Transfer,2024-09-05,3833.15
79707,9543,Bank Transfer,2025-06-23,4416.39
79708,16665,Bank Transfer,2024-04-16,3381.49
79709,37525,Cash,2024-01-08,1909.3
79710,95251,Bank Transfer,2024-11-18,1329.18
79711,47219,Credit Card,2024-04-14,1696.06
79712,92656,Bank Transfer,2024-09-29,779.75
79713,4274,Cash,2025-07-21,4529.12
79714,27275,UPI,2024-09-06,1575.42
79715,36401,UPI,2023-11-22,4383.45
79716,62592,Bank Transfer,2024-03-27,2432.28
79717,54522,Cash,2024-06-18,3214.61
79718,70100,UPI,2024-10-14,2777.23
79719,40643,UPI,2024-12-07,2521.42
79720,73058,Cash,2024-07-11,187.08
79721,61248,UPI,2025-05-16,4337.41
79722,56081,Credit Card,2023-12-15,3432.19
79723,91669,Cash,2024-02-01,3892.79
79724,73990,Bank Transfer,2024-04-07,4663.72
79725,83512,Cash,2024-03-06,1386.17
79726,45669,UPI,2025-07-23,4252.75
79727,90599,Cash,2023-10-10,347.08
79728,19640,UPI,2024-02-21,4358.01
79729,12663,Debit Card,2023-12-08,1921.79
79730,71734,Bank Transfer,2023-12-09,3653.64
79731,77376,Cash,2023-10-14,4163.89
79732,6835,UPI,2024-04-06,4580.63
79733,18165,UPI,2024-01-22,3266.71
79734,49895,Debit Card,2023-10-18,3180.18
79735,43545,Bank Transfer,2023-12-25,1458.14
79736,85976,Cash,2025-05-22,1211.75
79737,27157,Bank Transfer,2023-10-03,1023.91
79738,72043,Cash,2025-05-30,3131.96
79739,87153,Credit Card,2023-09-20,2237.1
79740,32487,Credit Card,2024-10-14,2301.06
79741,9539,Cash,2024-04-30,4487.52
79742,76210,Debit Card,2025-08-03,4337.15
79743,64993,Cash,2023-10-10,411.19
79744,1287,Bank Transfer,2025-02-26,3301.84
79745,93209,Credit Card,2024-05-16,933.7
79746,99241,UPI,2024-03-01,4631.51
79747,24424,Debit Card,2025-02-08,3141.97
79748,5936,Debit Card,2025-05-26,2321.9
79749,22488,Credit Card,2025-02-23,1741.85
79750,53229,Debit Card,2024-08-08,4556.56
79751,43203,Bank Transfer,2025-07-29,3832.26
79752,31813,Cash,2025-03-28,4800.74
79753,93003,Credit Card,2025-08-31,4725.2
79754,84200,Debit Card,2025-08-14,1510.92
79755,74141,Credit Card,2025-05-20,4755.37
79756,61337,Debit Card,2025-07-12,3949.55
79757,99142,Cash,2023-12-27,2647.94
79758,70203,Credit Card,2025-08-02,1868.21
79759,71897,Cash,2024-01-04,1617.65
79760,64305,Credit Card,2024-02-24,2446.52
79761,37393,UPI,2025-07-21,825.61
79762,26273,Debit Card,2025-01-16,2798.71
79763,97445,Debit Card,2024-07-09,2634.24
79764,68677,UPI,2025-06-14,1539.47
79765,12764,Bank Transfer,2025-04-27,184.98
79766,64002,Credit Card,2025-02-06,3258.74
79767,37482,Bank Transfer,2024-05-24,2115.62
79768,62140,Cash,2023-11-14,1692.88
79769,60249,Credit Card,2025-05-07,3852.41
79770,66060,Cash,2023-11-21,2104.78
79771,84667,Debit Card,2024-07-16,3712.85
79772,50928,Debit Card,2024-12-24,4887.02
79773,85885,Cash,2023-10-30,2668.5
79774,48654,Bank Transfer,2024-01-02,857.84
79775,15648,Cash,2024-04-17,2331.45
79776,68856,Bank Transfer,2025-05-28,1611.19
79777,4972,UPI,2025-04-13,3425.92
79778,37953,Credit Card,2024-09-04,476.59
79779,6294,Debit Card,2024-05-17,774.96
79780,26917,Bank Transfer,2025-09-12,2397.69
79781,5505,Cash,2025-06-26,4711.24
79782,32089,Debit Card,2025-03-25,4925.45
79783,87552,Debit Card,2024-12-12,4612.01
79784,10987,Cash,2023-09-30,2119.7
79785,41662,Debit Card,2024-11-11,1895.94
79786,4068,UPI,2025-03-03,477.67
79787,27177,Cash,2024-04-28,229.56
79788,80108,UPI,2024-04-26,4174.75
79789,45953,Credit Card,2023-10-25,3988.81
79790,99859,UPI,2025-04-25,2943.89
79791,36254,Bank Transfer,2025-08-12,121.34
79792,36757,Credit Card,2025-02-24,4350.26
79793,44586,UPI,2024-10-29,1940.55
79794,44589,Bank Transfer,2024-12-10,208.74
79795,76894,Cash,2023-10-03,1387.76
79796,2644,Debit Card,2025-01-27,4211.84
79797,23890,Bank Transfer,2024-09-11,256.2
79798,60898,Cash,2024-10-29,2203.85
79799,50878,Credit Card,2024-03-01,3933.84
79800,2502,Cash,2025-04-05,1797.49
79801,50237,UPI,2024-05-13,2044.26
79802,33249,Credit Card,2025-02-09,2471.33
79803,98129,Bank Transfer,2024-07-26,4474.82
79804,71405,Bank Transfer,2023-09-13,2932.26
79805,82871,Bank Transfer,2025-01-22,3616.9
79806,37769,Debit Card,2024-09-22,3180.47
79807,57943,Credit Card,2024-10-14,4876.98
79808,89338,Debit Card,2025-02-03,4754.2
79809,36553,Bank Transfer,2025-06-08,1539.38
79810,75773,Debit Card,2025-02-13,973.74
79811,45150,Credit Card,2023-09-16,2654.73
79812,37478,Bank Transfer,2024-03-06,1726.95
79813,73721,Bank Transfer,2024-03-04,235.67
79814,94925,Debit Card,2025-02-16,4071.07
79815,73922,Bank Transfer,2025-07-29,3773.84
79816,49492,Credit Card,2025-05-13,234.24
79817,3982,Credit Card,2024-06-04,1999.64
79818,62770,Credit Card,2023-11-23,4598.02
79819,64163,Bank Transfer,2024-04-23,3651.51
79820,98835,Cash,2024-11-24,1261.28
79821,93291,Credit Card,2024-03-06,1672.97
79822,235,Credit Card,2024-10-03,1293.74
79823,1949,Debit Card,2024-05-04,2029.28
79824,7421,Credit Card,2025-06-03,598.51
79825,54115,Debit Card,2025-07-04,4910.26
79826,57445,Cash,2024-08-23,1352.33
79827,47783,Credit Card,2025-01-18,155.08
79828,38315,Credit Card,2024-06-22,201.25
79829,69218,UPI,2024-02-12,2648.06
79830,72116,Bank Transfer,2025-06-03,2683.66
79831,59572,Debit Card,2025-03-20,760.53
79832,11483,UPI,2023-11-06,3961.13
79833,44393,UPI,2024-11-17,1499.52
79834,63482,Debit Card,2024-09-22,4911.91
79835,89498,Cash,2023-11-03,1785.47
79836,46931,Debit Card,2025-06-22,549.07
79837,49399,UPI,2025-01-12,2007.05
79838,70969,Bank Transfer,2025-08-12,4741.35
79839,50274,Debit Card,2024-09-10,4004.39
79840,14273,Debit Card,2024-01-21,1903.86
79841,73193,Debit Card,2024-05-24,1424.12
79842,55757,Cash,2025-08-06,2947.01
79843,91875,Bank Transfer,2024-11-19,3572.38
79844,90684,Credit Card,2025-03-07,3588.95
79845,67883,UPI,2023-11-06,3911.19
79846,74741,Bank Transfer,2024-06-27,4735.71
79847,79913,UPI,2024-03-13,4434.69
79848,25371,Bank Transfer,2023-09-13,1947.87
79849,78652,Bank Transfer,2025-07-25,2685.12
79850,47642,UPI,2023-11-21,2734.93
79851,44671,Debit Card,2025-02-04,3085.99
79852,59112,Credit Card,2024-04-03,4545.6
79853,37502,Cash,2023-09-17,4113.29
79854,25195,Cash,2025-01-21,3698.54
79855,5673,Debit Card,2025-04-13,3931.8
79856,28348,Bank Transfer,2024-08-09,3491.1
79857,15137,Cash,2024-11-06,3066.31
79858,90936,UPI,2024-06-07,3243.25
79859,70338,Debit Card,2024-10-27,4526.9
79860,35149,Cash,2024-06-15,3246.97
79861,95823,Debit Card,2024-07-05,3076.64
79862,54622,Cash,2024-03-17,1668.69
79863,47634,Cash,2024-06-04,4197.92
79864,73465,Credit Card,2024-09-25,1638.67
79865,71359,Credit Card,2025-05-12,3143.2
79866,78913,UPI,2025-07-09,3012.09
79867,66744,Cash,2024-12-06,2927.58
79868,90059,Cash,2025-03-08,2062.71
79869,41429,Cash,2025-09-12,1831.65
79870,16047,Debit Card,2025-05-09,4415.37
79871,67998,Bank Transfer,2025-09-01,3125.38
79872,23868,Credit Card,2024-11-07,563.0
79873,79412,UPI,2024-06-27,3203.27
79874,45624,Debit Card,2024-11-07,2428.06
79875,41642,Bank Transfer,2024-05-30,827.14
79876,30291,Cash,2024-07-24,4305.85
79877,71478,Debit Card,2025-07-31,3477.3
79878,88157,Credit Card,2024-11-12,423.27
79879,27865,Bank Transfer,2023-11-30,837.31
79880,45710,Debit Card,2024-09-11,453.65
79881,45687,Cash,2023-10-20,2087.5
79882,90883,Credit Card,2024-09-17,3528.38
79883,40397,Bank Transfer,2023-09-21,2202.3
79884,43553,Cash,2023-11-03,2733.66
79885,4779,UPI,2024-03-14,4340.12
79886,95192,Debit Card,2024-02-28,3525.48
79887,76976,Debit Card,2024-05-03,4054.97
79888,21425,Debit Card,2024-07-18,3028.85
79889,80593,Cash,2025-03-17,1113.81
79890,28755,Bank Transfer,2024-11-18,2261.58
79891,84146,Debit Card,2025-03-12,3688.79
79892,47406,Bank Transfer,2024-09-16,3973.29
79893,13725,Debit Card,2024-06-30,3417.9
79894,12749,Cash,2025-04-09,1997.5
79895,68539,UPI,2025-03-04,2283.41
79896,29721,Credit Card,2024-11-29,1507.76
79897,1905,Bank Transfer,2024-05-29,172.55
79898,48428,UPI,2024-08-05,943.27
79899,85356,UPI,2025-07-24,2651.43
79900,31356,Cash,2025-05-06,480.44
79901,38623,Credit Card,2025-05-22,3502.52
79902,80607,UPI,2024-06-16,1563.47
79903,68384,Credit Card,2024-11-13,2806.27
79904,57167,Credit Card,2025-06-26,1243.7
79905,67475,UPI,2025-08-04,3875.17
79906,8350,Bank Transfer,2023-11-03,4152.72
79907,69260,Cash,2025-08-01,2843.56
79908,10196,Debit Card,2024-11-16,1813.04
79909,39791,Debit Card,2023-09-24,4040.37
79910,7502,Bank Transfer,2025-05-03,830.9
79911,76240,UPI,2024-04-06,3170.04
79912,75352,Cash,2025-06-19,299.49
79913,85915,Bank Transfer,2025-03-16,2201.17
79914,57740,Debit Card,2024-01-10,2312.21
79915,13923,Bank Transfer,2025-06-17,321.31
79916,73270,Debit Card,2024-06-08,599.56
79917,68710,Debit Card,2025-07-03,1350.55
79918,5486,Bank Transfer,2023-12-06,4585.53
79919,8566,Bank Transfer,2023-10-10,507.21
79920,80674,UPI,2025-01-18,4052.98
79921,23609,Credit Card,2024-10-26,2824.72
79922,2785,Credit Card,2025-01-17,1671.59
79923,13719,Bank Transfer,2023-11-13,1229.77
79924,63490,Debit Card,2024-01-29,1527.6
79925,47324,Bank Transfer,2025-07-17,2117.99
79926,12170,Debit Card,2023-09-25,4523.9
79927,44634,Cash,2024-03-06,2484.06
79928,46763,Debit Card,2023-11-01,374.19
79929,83755,Bank Transfer,2025-06-29,2504.77
79930,3200,Credit Card,2024-07-15,3073.75
79931,98859,UPI,2024-09-05,2327.47
79932,7912,Bank Transfer,2024-04-26,3729.3
79933,45561,Bank Transfer,2025-05-17,1370.29
79934,16798,Bank Transfer,2024-12-07,2976.99
79935,65056,Credit Card,2024-09-06,1389.11
79936,33210,Credit Card,2023-09-25,82.79
79937,13032,Debit Card,2024-05-23,3278.39
79938,48891,Credit Card,2025-01-26,2354.49
79939,10189,UPI,2024-06-01,694.46
79940,32775,Cash,2024-06-01,4605.21
79941,83054,Cash,2024-01-08,1521.68
79942,15241,Bank Transfer,2023-10-06,1337.48
79943,99247,UPI,2025-04-09,3018.32
79944,37660,Debit Card,2024-04-15,3521.38
79945,64497,Credit Card,2023-10-07,994.18
79946,45988,Debit Card,2024-05-20,2230.04
79947,22026,Debit Card,2025-03-15,2644.04
79948,43365,Credit Card,2024-08-08,4455.98
79949,33346,Cash,2024-04-14,3446.19
79950,92541,Debit Card,2025-01-29,4796.79
79951,77154,Bank Transfer,2023-11-08,2036.69
79952,45073,Bank Transfer,2023-09-24,2660.78
79953,46439,Bank Transfer,2025-04-29,1271.84
79954,96733,Debit Card,2023-12-26,3532.55
79955,35088,Credit Card,2025-02-10,4561.77
79956,52655,Cash,2023-10-13,1249.76
79957,4979,Credit Card,2025-01-13,1362.57
79958,47815,Credit Card,2024-01-27,1406.97
79959,25823,UPI,2023-09-28,1962.92
79960,70666,Bank Transfer,2024-07-09,4851.08
79961,12275,Bank Transfer,2025-03-20,3896.97
79962,84349,UPI,2025-06-16,1763.5
79963,76364,Cash,2024-02-06,1888.47
79964,80110,Bank Transfer,2025-07-20,4902.07
79965,18677,Cash,2025-03-30,1540.46
