order_id,customer_id,order_date,total_amount
90498,21621,2024-03-22,2443.68
90499,48805,2024-08-14,2392.26
90500,38855,2024-08-29,3445.36
90501,1621,2024-08-16,3028.53
90502,38489,2023-11-08,601.38
90503,4272,2024-09-29,3550.19
90504,48452,2025-03-09,3612.4
90505,17590,2024-05-19,853.22
90506,24212,2023-12-13,2969.37
90507,49925,2025-01-30,1869.94
90508,39349,2023-10-02,3824.45
90509,40157,2023-09-14,2464.11
90510,25332,2023-12-22,3807.89
90511,28352,2025-07-14,1102.1
90512,3595,2024-07-03,2640.47
90513,1122,2023-10-12,512.47
90514,34330,2024-06-06,2305.1
90515,8997,2023-11-08,1279.77
90516,9251,2023-11-18,275.16
90517,3737,2025-03-28,4585.11
90518,37723,2024-06-10,4010.58
90519,33792,2024-08-31,3311.51
90520,36977,2024-05-03,386.05
90521,20179,2025-05-02,1513.59
90522,23042,2023-09-25,4767.89
90523,25970,2025-03-03,2418.95
90524,24412,2023-10-08,292.27
90525,41898,2023-12-16,2664.63
90526,42678,2025-04-01,1167.72
90527,27651,2025-07-05,618.35
90528,2965,2024-03-30,3242.06
90529,31765,2024-12-11,4771.02
90530,3994,2023-09-16,2856.0
90531,35925,2024-08-11,3774.72
90532,4137,2024-01-12,289.19
90533,37569,2024-08-11,4478.9
90534,37374,2024-03-12,2083.88
90535,48838,2024-03-02,1148.88
90536,29008,2025-03-29,1114.65
90537,41033,2025-03-27,2021.64
90538,33601,2024-09-12,1645.34
90539,18134,2024-03-29,154.72
90540,32601,2024-02-08,4486.0
90541,15388,2024-11-04,2504.07
90542,34402,2025-04-01,362.71
90543,44758,2023-10-05,2749.35
90544,39033,2024-07-03,1611.12
90545,49966,2024-11-10,2984.02
90546,3664,2024-10-28,2289.18
90547,26496,2024-04-19,3675.32
90548,46203,2024-04-01,2922.62
90549,40121,2025-03-09,3090.68
90550,41849,2023-10-25,1718.38
90551,43418,2024-02-03,3513.88
90552,11820,2024-03-13,3018.07
90553,22181,2025-03-25,4227.63
90554,45531,2025-04-21,738.31
90555,35272,2024-11-23,3132.8
90556,28466,2024-08-11,1602.89
90557,11097,2023-10-13,4007.15
90558,47409,2025-08-08,1367.23
90559,22994,2024-03-12,1677.26
90560,5501,2023-09-15,1575.1
90561,18758,2024-01-12,2779.51
90562,3315,2024-01-09,2942.7
90563,39046,2025-08-05,566.32
90564,45036,2024-05-01,137.84
90565,49426,2024-04-09,3995.37
90566,27536,2025-04-18,2359.07
90567,11434,2024-05-28,3987.52
90568,33055,2025-07-17,3731.98
90569,13447,2024-02-15,463.11
90570,15142,2025-07-08,4207.54
90571,24716,2025-08-02,2111.88
90572,43802,2024-11-12,4156.3
90573,25730,2023-10-09,730.18
90574,46118,2023-09-17,1182.83
90575,16593,2025-07-01,4375.86
90576,19363,2025-05-03,1207.83
90577,7762,2024-01-02,3570.78
90578,42037,2024-09-08,563.87
90579,12825,2024-06-27,1238.53
90580,11555,2023-11-06,2829.3
90581,31042,2025-06-10,202.87
90582,39010,2023-12-21,2143.88
90583,38020,2024-02-25,2472.72
90584,23235,2025-01-22,1792.69
90585,36222,2025-03-24,211.02
90586,7583,2025-02-13,2255.62
90587,16496,2025-01-09,4046.65
90588,37544,2024-06-03,4709.41
90589,19533,2025-04-14,1375.41
90590,22654,2023-10-07,3722.32
90591,18502,2025-07-19,1188.85
90592,43068,2024-06-02,2823.32
90593,39113,2025-05-31,1111.87
90594,28700,2025-08-22,1156.89
90595,28757,2024-09-24,4341.8
90596,39351,2025-07-09,4077.98
90597,11388,2024-03-09,4024.59
90598,30694,2024-08-19,889.89
90599,17874,2025-07-06,2527.97
90600,22720,2023-10-11,1777.26
90601,9630,2024-07-14,1811.25
90602,23285,2025-03-07,2951.32
90603,30414,2024-11-26,4047.04
90604,3907,2025-08-22,4447.03
90605,36651,2024-09-05,1007.48
90606,35709,2025-03-27,1363.39
90607,42224,2025-04-09,2795.19
90608,24673,2024-03-07,3767.67
90609,19896,2024-12-12,3005.1
90610,46617,2024-11-09,1172.08
90611,33630,2024-04-12,547.93
90612,26801,2025-05-04,276.19
90613,19656,2024-03-11,2572.92
90614,3862,2025-01-04,1125.59
90615,46070,2025-01-13,4405.04
90616,1830,2024-06-13,3351.88
90617,30241,2024-03-27,673.96
90618,4387,2023-12-08,4107.83
90619,45727,2023-11-18,1548.02
90620,17939,2024-04-06,3990.38
90621,227,2023-09-14,1380.07
90622,27671,2024-02-08,3386.09
90623,44616,2025-02-01,666.03
90624,25048,2024-06-11,1854.29
90625,47818,2025-08-03,2542.42
90626,48937,2025-08-31,3575.35
90627,30734,2025-09-12,1349.44
90628,10812,2024-08-16,2543.67
90629,7603,2024-04-28,2649.99
90630,32517,2023-10-20,4131.25
90631,13698,2025-07-31,3853.87
90632,24971,2025-04-25,1022.04
90633,16715,2025-03-31,682.96
90634,49079,2024-02-03,2138.39
90635,10937,2024-12-21,116.84
90636,43827,2024-03-05,3308.89
90637,26048,2025-01-27,768.59
90638,33589,2024-01-11,3234.78
90639,14957,2023-12-05,3427.95
90640,14775,2025-06-18,1879.14
90641,20624,2024-01-22,4823.03
90642,19319,2024-04-05,2528.27
90643,24562,2025-04-11,449.14
90644,10727,2025-03-13,3923.51
90645,3401,2024-11-11,2457.69
90646,34728,2023-09-13,3124.96
90647,7148,2025-03-22,3492.01
90648,43585,2025-06-18,1116.43
90649,19839,2024-02-11,3998.47
90650,8461,2025-04-01,2024.34
90651,47726,2025-05-22,2879.12
90652,7999,2024-04-12,4866.37
90653,8480,2023-09-22,2820.42
90654,44617,2024-02-15,3767.18
90655,10668,2024-02-21,1629.14
90656,20767,2025-01-13,2665.83
90657,29458,2024-05-20,1054.08
90658,22557,2024-12-02,2936.92
90659,29421,2024-07-10,1976.29
90660,44241,2023-12-27,688.67
90661,41859,2023-09-28,4258.62
90662,34163,2025-07-05,3318.2
90663,44443,2025-06-30,533.88
90664,44115,2023-11-17,1111.61
90665,24664,2025-03-05,853.08
90666,44004,2025-09-03,2498.23
90667,45621,2024-04-27,916.73
90668,32128,2024-09-27,651.28
90669,41883,2024-11-18,338.82
90670,34334,2025-07-16,2935.39
90671,26608,2025-07-18,2781.37
90672,4582,2023-10-08,2425.25
90673,44817,2025-07-16,3201.03
90674,19240,2023-10-28,2709.8
90675,18167,2024-11-11,4129.97
90676,24877,2024-05-31,2603.42
90677,9954,2024-06-24,4123.04
90678,21214,2025-08-26,3150.96
90679,3478,2025-07-21,4437.24
90680,22695,2024-04-28,4395.49
90681,26432,2024-05-24,286.86
90682,36944,2024-06-09,204.67
90683,46163,2024-09-29,1344.48
90684,20711,2023-11-08,4876.12
90685,24548,2025-01-12,551.21
90686,6246,2025-04-10,2049.86
90687,42059,2024-11-15,2767.35
90688,12708,2023-11-02,4658.93
90689,26861,2024-06-01,3709.19
90690,30178,2023-11-08,208.97
90691,16721,2023-10-12,4243.84
90692,9399,2024-08-01,3399.17
90693,5246,2025-05-27,3674.97
90694,33289,2025-05-20,4124.33
90695,30884,2025-08-26,4538.23
90696,8687,2025-03-28,587.68
90697,4008,2024-04-08,1483.71
90698,20517,2024-01-08,2458.84
90699,3235,2025-06-28,1351.04
90700,22337,2023-09-24,331.68
90701,12749,2025-08-25,755.07
90702,19749,2025-09-08,1959.68
90703,40603,2024-10-05,4616.32
90704,30001,2023-11-15,3727.95
90705,1981,2024-04-30,1557.08
90706,20586,2024-07-07,2385.83
90707,25182,2025-09-12,4242.93
90708,22103,2025-02-01,1977.87
90709,39912,2025-03-27,4301.29
90710,31087,2024-04-29,4400.39
90711,37472,2023-12-02,4191.28
90712,1984,2025-04-24,1220.77
90713,37497,2024-02-08,1082.12
90714,25317,2024-04-25,3646.36
90715,48179,2025-05-02,2089.12
90716,29642,2025-07-31,2571.55
90717,4346,2024-04-08,4784.61
90718,20147,2024-09-15,2670.63
90719,2804,2025-06-01,752.41
90720,21618,2024-11-08,1928.98
90721,36077,2023-10-20,1439.26
90722,42801,2025-08-30,1456.22
90723,6408,2025-07-25,907.74
90724,2653,2024-07-10,1118.81
90725,10035,2024-06-18,3376.01
90726,47755,2024-04-28,794.35
90727,32137,2025-08-18,4808.73
90728,5193,2023-12-07,4416.31
90729,30278,2025-03-07,3210.15
90730,41490,2024-12-03,2256.69
90731,24429,2025-07-15,621.06
90732,31774,2024-03-11,771.9
90733,6384,2024-12-29,896.83
90734,25541,2023-10-11,864.21
90735,24120,2025-01-09,3517.25
90736,22029,2025-05-03,1772.57
90737,9819,2024-09-20,3339.21
90738,9274,2024-03-07,1549.59
90739,43899,2023-11-02,4438.97
90740,46795,2023-09-17,3312.87
90741,1582,2024-09-09,3436.04
90742,49770,2025-07-11,4771.31
90743,47054,2023-11-18,2949.77
90744,781,2023-12-30,1550.49
90745,38373,2025-06-11,2095.22
90746,26621,2025-03-13,3217.06
90747,13854,2025-07-07,3915.56
90748,13980,2024-04-08,1524.62
90749,26091,2023-09-23,2389.95
90750,45563,2024-02-14,1927.71
90751,48600,2024-06-07,3819.47
90752,28894,2024-04-03,3913.32
90753,26653,2023-11-14,1284.54
90754,16346,2024-06-14,1229.89
90755,38791,2023-11-29,2803.39
90756,31219,2025-05-10,3086.63
90757,7365,2024-06-29,649.11
90758,40771,2024-01-22,3328.0
90759,39979,2023-11-13,3796.47
90760,17859,2024-02-18,670.82
90761,12375,2024-02-05,2431.39
90762,21195,2024-02-16,1026.65
90763,45188,2024-05-09,4479.14
90764,31287,2024-10-06,1225.81
90765,17368,2024-09-03,4197.13
90766,15997,2023-11-25,3662.83
90767,15473,2025-03-17,4168.27
90768,40341,2023-10-07,705.93
90769,47493,2023-09-15,3926.41
90770,39413,2024-04-24,4016.96
90771,30255,2024-12-02,3182.61
90772,42241,2024-04-10,726.53
90773,18315,2024-09-14,138.25
90774,11310,2025-03-13,1055.12
90775,45546,2025-03-21,3993.29
90776,14838,2025-08-23,4472.95
90777,43498,2024-04-07,3612.1
90778,2194,2024-09-27,2917.89
90779,30249,2023-12-16,1127.2
90780,48194,2024-10-25,3550.25
90781,16225,2024-03-03,2258.44
90782,9635,2024-09-24,3084.2
90783,24092,2024-02-11,4248.21
90784,37313,2024-01-16,1331.09
90785,39909,2024-12-27,3949.87
90786,46974,2024-12-08,1193.83
90787,45780,2025-05-15,2165.86
90788,26099,2024-02-26,2506.89
90789,18869,2023-10-29,1412.4
90790,15668,2025-01-22,740.27
90791,34490,2023-10-06,3975.2
90792,44696,2024-05-21,2770.96
90793,19425,2024-08-30,1393.55
90794,47439,2024-09-13,3048.54
90795,42964,2024-12-27,3062.31
90796,26313,2024-11-30,2933.99
90797,29324,2025-08-26,1027.84
90798,19697,2024-02-05,3600.9
90799,45528,2024-03-18,990.45
90800,3818,2025-03-14,874.82
90801,21084,2023-09-16,2221.37
90802,30464,2025-02-03,820.83
90803,22308,2024-09-23,4356.92
90804,2166,2024-12-12,2814.8
90805,4155,2024-07-05,1449.25
90806,30196,2024-02-04,1017.43
90807,25679,2025-06-28,4345.21
90808,16972,2024-07-30,548.29
90809,5893,2025-02-10,2935.1
90810,19468,2025-03-09,1258.93
90811,31974,2025-03-17,119.93
90812,41979,2025-01-22,623.62
90813,42977,2025-06-17,2124.93
90814,22,2024-10-04,3138.42
90815,26024,2024-10-26,3789.78
90816,43997,2025-02-22,4932.7
90817,11106,2023-09-15,4192.56
90818,29784,2025-09-03,4077.11
90819,22218,2024-04-09,3424.51
90820,10735,2024-08-05,1622.46
90821,3203,2025-06-13,883.79
90822,24578,2024-12-05,4924.49
90823,34559,2024-11-14,496.8
90824,23586,2024-07-20,2127.0
90825,49591,2023-09-19,3362.08
90826,49297,2024-05-05,4178.54
90827,21559,2025-07-24,1239.22
90828,41292,2025-03-07,1839.42
90829,26035,2025-04-09,1179.13
90830,31433,2025-07-01,2038.69
90831,5256,2024-12-05,3585.28
90832,13179,2025-02-01,2703.86
90833,40047,2024-11-14,3091.52
90834,23630,2024-11-14,4229.65
90835,10292,2024-02-28,3770.99
90836,30766,2024-10-30,4626.43
90837,37334,2025-01-07,1154.11
90838,343,2024-07-25,3782.97
90839,41059,2024-02-03,2599.54
90840,27176,2024-01-30,1313.88
90841,49970,2025-09-11,4079.25
90842,11082,2024-03-08,4360.58
90843,28503,2023-12-18,1285.72
90844,11057,2024-07-27,383.92
90845,47447,2025-07-10,1263.95
90846,48895,2024-07-17,3376.57
90847,44487,2025-09-07,2876.54
90848,43444,2024-06-27,4270.41
90849,26907,2025-03-09,334.1
90850,18956,2023-10-17,3604.9
90851,48098,2024-04-13,2135.14
90852,22621,2023-09-14,367.99
90853,21983,2025-06-03,4573.75
90854,41459,2024-04-13,2420.22
90855,48781,2024-06-16,1527.23
90856,3206,2024-08-20,2175.05
90857,36422,2024-10-13,761.79
90858,10978,2025-02-08,790.72
90859,24851,2023-11-12,3027.67
90860,32706,2024-03-03,4617.12
90861,45949,2025-01-04,1148.27
90862,16821,2025-04-26,471.89
90863,4952,2024-02-24,1212.89
90864,48880,2024-08-07,1330.0
90865,8099,2023-12-13,715.39
90866,16837,2025-01-03,465.3
90867,25502,2025-07-26,2596.9
90868,42739,2025-05-16,4563.67
90869,49463,2024-06-13,3053.72
90870,29598,2025-02-04,1849.38
90871,20187,2024-02-19,2240.89
90872,44671,2024-02-09,3676.46
90873,32397,2024-09-25,2214.75
90874,26904,2024-11-29,2453.15
90875,20554,2025-04-21,350.04
90876,28041,2023-09-26,1754.2
90877,18035,2023-09-17,2576.92
90878,39451,2024-06-06,1190.72
90879,33076,2024-09-10,2568.74
90880,14036,2023-10-25,1806.09
90881,342,2024-11-06,275.11
90882,8925,2024-06-04,3672.47
90883,6008,2024-04-25,1249.07
90884,477,2024-06-06,3154.29
90885,27752,2025-02-05,4462.23
90886,39677,2023-10-01,1765.75
90887,6012,2024-04-06,3206.23
90888,29261,2024-08-05,2435.13
90889,31389,2023-10-17,4094.03
90890,9895,2024-07-29,1100.53
90891,34924,2024-03-27,575.04
90892,44330,2025-07-14,1209.76
90893,12970,2024-09-08,2556.47
90894,47741,2024-05-31,2853.62
90895,18038,2025-02-27,2616.18
90896,26250,2024-10-07,295.48
90897,18078,2024-06-09,3758.86
90898,46600,2025-05-10,3196.79
90899,693,2023-11-07,4573.59
90900,3664,2025-05-10,4537.69
90901,12376,2025-05-30,1349.32
90902,20493,2025-06-26,4678.22
90903,9972,2024-07-21,2625.65
90904,22755,2025-07-15,2001.39
90905,20945,2025-08-26,1205.98
90906,30877,2025-04-26,97.84
90907,9366,2023-10-26,2336.35
90908,44633,2023-09-27,3076.22
90909,31195,2025-07-29,4967.02
90910,22753,2023-12-11,101.27
90911,35004,2024-12-16,4457.09
90912,19244,2024-02-28,1926.11
90913,26194,2025-07-17,970.97
90914,37894,2024-01-30,2666.61
90915,23327,2025-05-02,4389.0
90916,6576,2023-10-20,689.41
90917,16108,2023-10-26,2187.27
90918,37071,2025-02-10,168.47
90919,18769,2025-04-11,3620.1
90920,24349,2024-05-19,2604.87
90921,44000,2025-02-01,964.08
90922,29433,2024-09-04,3334.7
90923,10102,2024-07-08,1237.36
90924,40609,2024-08-09,3862.14
90925,27510,2025-01-26,212.72
90926,37911,2025-02-18,2247.99
90927,47272,2024-09-27,4992.33
90928,42937,2024-04-21,4687.33
90929,34166,2024-07-10,3799.42
90930,31166,2023-10-15,1897.57
90931,32240,2025-08-11,311.36
90932,17025,2024-11-05,1552.51
90933,43334,2025-02-22,3225.92
90934,39344,2024-09-07,2856.85
90935,47210,2025-08-22,4342.61
90936,22504,2024-10-20,1674.32
90937,28513,2025-04-02,3661.84
90938,46079,2024-07-11,4148.57
90939,31634,2024-03-13,2819.23
90940,45567,2024-05-22,2598.06
90941,15465,2025-09-12,3956.74
90942,39560,2025-04-19,984.81
90943,48971,2024-10-13,4023.97
90944,25247,2025-04-22,62.85
90945,20197,2023-11-17,1488.23
90946,17570,2025-05-20,1101.09
90947,18513,2025-02-03,1655.43
90948,37382,2024-05-11,481.88
90949,17538,2023-12-26,1119.21
90950,18391,2023-11-27,201.78
90951,21665,2024-08-13,2704.41
90952,31758,2024-09-16,3945.42
90953,6120,2025-08-15,303.82
90954,41002,2025-07-14,4380.82
90955,15259,2024-02-20,3810.1
90956,25574,2025-02-14,650.06
90957,9750,2025-02-23,1422.11
90958,39818,2024-11-01,4773.12
90959,44516,2024-07-17,1778.46
90960,49842,2025-03-11,3585.73
90961,32011,2024-09-27,1778.96
90962,8143,2024-12-16,3392.82
90963,48280,2025-05-07,3240.31
90964,14917,2025-02-18,2351.57
90965,47904,2025-08-03,2040.48
90966,33592,2024-01-03,4185.85
90967,22826,2024-07-17,2327.29
90968,37967,2025-09-11,2482.44
90969,40975,2024-05-05,4424.45
90970,36599,2023-09-29,3303.15
90971,10381,2024-06-20,2576.07
90972,37200,2024-05-27,3276.35
90973,17356,2024-09-14,3565.74
90974,24612,2025-04-07,1158.3
90975,23472,2024-04-10,2067.37
90976,45853,2025-05-24,2337.26
90977,20675,2024-10-31,1702.4
90978,40788,2025-04-12,997.02
90979,42523,2024-05-19,227.48
90980,27701,2025-02-17,960.98
90981,25769,2025-01-17,2494.19
90982,14849,2025-03-29,1859.63
90983,23746,2023-11-26,4812.64
90984,6323,2025-06-14,2890.97
90985,12424,2024-11-30,514.63
90986,32432,2025-08-03,4748.52
90987,9142,2024-08-06,3855.92
90988,18068,2024-10-10,3448.74
90989,19587,2024-07-04,4509.53
90990,43901,2024-08-21,3648.64
90991,42318,2024-09-30,4077.23
90992,29868,2024-02-06,1326.73
90993,11723,2025-04-30,2945.79
90994,32024,2024-06-02,873.51
90995,38255,2024-04-04,4031.07
90996,37292,2024-05-24,3058.16
90997,12275,2025-05-02,4661.5
90998,2280,2025-09-09,3504.04
90999,16550,2024-06-22,1869.9
91000,5771,2024-05-11,1794.95
91001,37589,2024-08-30,2116.07
91002,24571,2023-10-13,1714.98
91003,7625,2025-06-25,3017.77
91004,8539,2025-05-03,1958.14
91005,13652,2025-02-28,4440.13
91006,26091,2024-08-06,2420.14
91007,14765,2024-07-09,897.79
91008,4693,2025-02-25,4510.62
91009,33375,2025-04-16,1880.49
91010,173,2024-12-15,1740.38
91011,31749,2023-10-27,4326.51
91012,45614,2024-02-27,4163.4
91013,11297,2023-10-25,2132.65
91014,32421,2025-03-14,3771.23
91015,31181,2024-01-09,1881.71
91016,12330,2024-06-29,3048.61
91017,10197,2024-12-15,652.49
91018,37137,2025-01-23,2189.04
91019,46007,2024-06-10,3686.28
91020,9287,2024-03-08,566.11
91021,6181,2023-10-12,2080.15
91022,31050,2024-09-26,3248.03
91023,30914,2024-08-16,4277.82
91024,3737,2024-02-09,947.09
91025,6720,2024-02-11,4459.12
91026,755,2024-12-07,3037.03
91027,159,2024-11-23,2260.35
91028,5074,2025-01-19,2859.05
91029,46267,2024-11-09,4045.07
91030,47306,2024-11-06,3299.59
91031,44301,2024-12-08,1125.58
91032,9939,2025-05-15,2107.44
91033,20605,2024-12-18,1636.84
91034,42279,2023-12-03,1449.24
91035,22367,2024-05-03,4279.72
91036,35112,2024-07-01,2743.79
91037,44746,2024-12-24,1745.01
91038,6563,2024-11-14,3849.71
91039,22117,2024-05-03,4807.89
91040,15801,2025-03-01,987.88
91041,31795,2025-02-09,4607.01
91042,10125,2023-11-04,1659.49
91043,16167,2025-05-19,3197.62
91044,43680,2025-02-27,2084.4
91045,44518,2025-08-06,4716.83
91046,34359,2025-08-26,248.72
91047,18837,2025-01-06,1093.28
91048,38860,2025-03-21,1180.74
91049,7071,2025-06-12,166.06
91050,18266,2024-03-27,1860.6
91051,35726,2024-07-13,446.63
91052,42768,2024-07-01,4757.33
91053,49623,2024-08-30,1815.97
91054,19337,2024-08-18,3234.81
91055,29001,2025-04-29,3771.32
91056,19323,2024-06-15,1600.3
91057,32394,2024-02-24,4058.5
91058,7327,2024-08-06,4540.91
91059,35975,2025-05-05,4054.03
91060,44953,2023-11-01,797.36
91061,47336,2023-10-09,3905.43
91062,29191,2024-03-23,4635.38
91063,22172,2024-10-01,4087.69
91064,18399,2025-06-05,1877.94
91065,16039,2025-05-17,4223.64
91066,3938,2024-10-25,2284.9
91067,4698,2023-11-16,704.28
91068,44843,2024-09-30,2803.03
91069,15860,2025-09-03,874.05
91070,8814,2025-04-19,3618.38
91071,10621,2025-03-19,4599.69
91072,21437,2025-01-22,488.41
91073,4852,2025-05-31,3685.2
91074,45890,2024-07-13,848.71
91075,21655,2025-08-23,1697.09
91076,30291,2024-07-05,925.28
91077,21573,2025-02-08,2430.73
91078,38360,2023-12-21,2536.41
91079,8474,2025-09-11,1188.14
91080,41843,2024-10-13,1912.78
91081,17462,2025-08-05,4274.55
91082,22476,2024-09-10,1162.72
91083,25307,2025-01-08,443.65
91084,11448,2024-08-06,71.85
91085,25791,2023-12-07,4064.41
91086,35128,2024-10-27,1051.23
91087,20685,2024-11-15,3242.88
91088,41385,2023-11-29,3081.5
91089,28173,2025-07-27,754.32
91090,14832,2024-11-30,4952.86
91091,31665,2025-04-30,1080.44
91092,10473,2024-06-27,369.18
91093,38465,2023-10-22,2867.17
91094,14305,2024-12-04,4220.27
91095,9555,2025-05-06,2375.43
91096,9127,2024-11-16,3794.1
91097,397,2023-12-16,2583.74
91098,15945,2025-03-28,3014.22
91099,13396,2025-07-18,3165.59
91100,27266,2024-08-07,1301.45
91101,8156,2025-08-01,2082.42
91102,21930,2023-10-17,3440.07
91103,28850,2025-01-23,2915.03
91104,16759,2024-04-09,267.57
91105,2921,2024-09-13,4461.5
91106,15596,2024-05-02,2318.02
91107,8016,2025-03-27,4641.95
91108,28848,2025-04-12,3088.43
91109,45194,2024-02-01,2276.45
91110,19136,2025-01-04,1664.2
91111,22489,2025-01-13,3104.15
91112,29454,2024-05-19,2232.56
91113,18099,2024-03-12,2002.17
91114,33734,2023-12-20,3046.97
91115,21614,2024-05-07,2740.69
91116,44426,2024-03-21,4692.16
91117,13262,2024-08-28,3905.06
91118,11385,2024-06-29,3789.25
91119,48431,2024-03-26,1619.47
91120,9807,2025-06-10,862.04
91121,18931,2024-09-06,4285.83
91122,33954,2025-02-13,3228.77
91123,12677,2024-12-27,2502.02
91124,9670,2023-10-13,2882.23
91125,6580,2025-03-10,3711.53
91126,41255,2023-11-08,1630.18
91127,38105,2023-11-11,2169.45
91128,24249,2025-09-11,4862.85
91129,25011,2024-02-14,2180.47
91130,18365,2024-05-11,1730.06
91131,31750,2024-06-07,2727.46
91132,46525,2024-12-13,3779.63
91133,29611,2024-10-20,1360.95
91134,4063,2024-09-22,2988.39
91135,29126,2025-02-23,3375.95
91136,16597,2024-11-23,3905.94
91137,33491,2024-10-27,1352.63
91138,32854,2025-04-21,1927.65
91139,33040,2024-10-18,2554.11
91140,18416,2024-12-02,2836.31
91141,31446,2025-05-22,334.86
91142,20890,2025-05-30,789.98
91143,11743,2025-04-22,1761.7
91144,16323,2024-04-06,4791.75
91145,42445,2024-01-21,4942.64
91146,38176,2024-12-23,4272.03
91147,35013,2025-02-01,569.21
91148,5231,2024-08-03,4485.82
91149,27142,2024-02-08,3374.97
91150,20025,2023-11-12,712.68
91151,27364,2025-05-24,1252.32
91152,47546,2024-06-23,3910.66
91153,44376,2025-08-07,3852.76
91154,22029,2025-07-25,4675.33
91155,14877,2024-12-07,994.08
91156,5625,2024-04-28,3608.16
91157,39241,2024-09-23,243.93
91158,43273,2024-12-29,2171.8
91159,17322,2023-12-25,1994.9
91160,45703,2025-07-07,4765.12
91161,13544,2025-04-05,1404.67
91162,46162,2024-04-01,2701.02
91163,12177,2025-07-20,119.87
91164,3876,2024-06-14,1146.86
91165,5125,2024-10-27,1256.33
91166,1768,2024-08-19,394.13
91167,4067,2024-08-18,3961.54
91168,11816,2023-10-13,2698.57
91169,24791,2024-03-27,1641.5
91170,4803,2024-12-09,3241.28
91171,27457,2024-06-21,3017.88
91172,34044,2025-08-31,2571.27
91173,28694,2024-03-10,3327.28
91174,11407,2024-11-20,4865.45
91175,7508,2025-06-08,3254.53
91176,14015,2025-07-13,2825.19
91177,19272,2024-12-29,1530.81
91178,43173,2025-02-26,3637.92
91179,24558,2025-01-28,1253.8
91180,7718,2025-03-01,4353.22
91181,8753,2024-12-31,4572.34
91182,15658,2024-08-14,1209.32
91183,16521,2024-01-25,4097.78
91184,27336,2025-04-11,2739.78
91185,9597,2024-04-27,118.95
91186,23393,2025-02-14,1445.63
91187,3061,2024-06-24,1776.2
91188,10372,2023-11-05,1516.4
91189,12221,2024-12-20,1126.04
91190,37092,2024-07-01,3120.06
91191,10723,2025-04-19,752.2
91192,31185,2023-10-04,2656.21
91193,44798,2024-03-01,4133.0
91194,26380,2023-10-09,4906.7
91195,5392,2025-07-09,3301.03
91196,11389,2024-10-06,848.05
91197,39115,2025-03-25,348.95
91198,4230,2024-06-11,4785.31
91199,32618,2024-11-20,1770.28
91200,22020,2024-08-12,114.64
91201,40620,2024-07-08,3124.86
91202,11355,2023-11-13,3304.58
91203,37717,2025-06-22,2208.5
91204,3146,2024-01-10,4464.0
91205,39670,2023-12-04,1482.4
91206,2258,2023-09-22,2040.64
91207,26602,2024-11-14,4481.85
91208,26574,2024-01-16,1292.79
91209,43157,2024-08-11,2794.0
91210,3859,2024-01-30,4405.24
91211,17226,2024-09-13,3645.03
91212,14320,2025-01-31,1589.52
91213,32558,2024-03-12,4930.6
91214,40828,2024-01-05,81.56
91215,41065,2025-08-03,931.31
91216,39659,2025-05-07,2776.59
91217,26585,2024-12-15,853.93
91218,8786,2025-03-28,421.63
91219,29494,2024-01-01,575.76
91220,25676,2024-08-27,3546.27
91221,39375,2025-07-19,3337.93
91222,16311,2025-02-19,2316.9
91223,32626,2024-06-30,4476.05
91224,5826,2023-12-23,3416.44
91225,13210,2025-04-11,1577.69
91226,40260,2023-10-11,3948.18
91227,48728,2023-09-13,748.49
91228,890,2025-03-04,1440.75
91229,40669,2025-08-18,3369.67
91230,25250,2024-12-10,2267.82
91231,27416,2024-09-19,789.37
91232,12837,2023-12-15,365.5
91233,373,2024-04-04,3360.48
91234,20581,2024-01-30,2313.92
91235,36578,2024-08-29,812.78
91236,30137,2025-05-25,708.53
91237,16402,2025-07-04,2761.27
91238,5395,2024-01-09,3670.14
91239,14272,2024-01-24,2581.35
91240,6541,2024-11-28,386.71
91241,22617,2024-11-22,2133.49
91242,26121,2024-12-02,4563.63
91243,35398,2024-11-23,686.91
91244,10041,2023-09-27,4426.82
91245,8515,2025-03-15,769.72
91246,45000,2024-10-09,2226.59
91247,7015,2025-02-02,4977.88
91248,19661,2025-07-21,4655.25
91249,33289,2025-09-12,1884.98
91250,13066,2024-05-08,3586.95
91251,46936,2024-10-20,2691.1
91252,41052,2025-05-26,330.37
91253,2528,2023-09-16,3540.38
91254,47422,2023-10-26,2549.77
91255,35220,2025-08-18,3272.65
91256,35594,2024-01-18,119.84
91257,48017,2024-08-13,2215.41
91258,16587,2024-04-13,1674.36
91259,21277,2025-01-16,174.52
91260,17973,2024-08-14,2027.06
91261,37610,2024-06-05,4021.09
91262,19159,2023-12-05,254.39
91263,16476,2025-01-08,2744.65
91264,49643,2024-11-18,3676.62
91265,5866,2025-07-20,1162.05
91266,34349,2023-10-18,480.16
91267,30878,2024-11-14,1347.96
91268,44005,2024-04-23,4775.63
91269,1276,2024-10-19,1389.01
91270,12668,2024-02-10,4102.39
91271,38380,2024-09-26,4940.64
91272,35906,2024-02-22,103.76
91273,14297,2025-02-07,3126.97
91274,39309,2025-08-09,4488.55
91275,11674,2025-06-07,4227.8
91276,48716,2025-01-16,3336.7
91277,38854,2025-09-07,3136.76
91278,15532,2024-02-19,2202.44
91279,39679,2025-04-14,811.73
91280,30294,2024-02-01,4565.98
91281,21638,2025-03-05,4177.42
91282,48399,2025-04-28,210.76
